time,Vrain,Vgate,-IR1,IM1
1.816012287398619e-05,5.066088e+01,4.640947e-01,-8.395873e-07,-6.265453e-06
1.817798001684331e-05,5.066017e+01,4.636583e-01,-8.077817e-07,-6.287068e-06
1.819583715970044e-05,5.065946e+01,4.632229e-01,-7.765307e-07,-6.308486e-06
1.821369430255755e-05,5.065875e+01,4.627885e-01,-7.458343e-07,-6.329707e-06
1.823155144541468e-05,5.065804e+01,4.623549e-01,-7.156925e-07,-6.350732e-06
1.824940858827180e-05,5.065733e+01,4.619224e-01,-6.861053e-07,-6.371561e-06
1.826726573112892e-05,5.065662e+01,4.614908e-01,-6.570727e-07,-6.392193e-06
1.826826573112892e-05,5.065658e+01,4.614666e-01,-6.554602e-07,-6.393344e-06
1.833726573112884e-05,5.065383e+01,4.598099e-01,-5.492242e-07,-6.470681e-06
1.840626573112875e-05,5.065107e+01,4.581611e-01,-4.485275e-07,-6.546942e-06
1.847526573112867e-05,5.064830e+01,4.565202e-01,-3.533698e-07,-6.622128e-06
1.854426573112859e-05,5.064552e+01,4.548872e-01,-2.637514e-07,-6.696238e-06
1.861326573112851e-05,5.064273e+01,4.532621e-01,-1.796721e-07,-6.769273e-06
1.868226573112842e-05,5.063993e+01,4.516449e-01,-1.011319e-07,-6.841232e-06
1.875126573112834e-05,5.063712e+01,4.500355e-01,-2.813090e-08,-6.912115e-06
1.882840858827111e-05,5.063397e+01,4.482408e-01,4.913545e-08,-6.991424e-06
1.890555144541387e-05,5.063079e+01,4.464451e-01,1.228293e-07,-7.072422e-06
1.898269430255664e-05,5.062760e+01,4.446483e-01,1.929507e-07,-7.155109e-06
1.905983715969940e-05,5.062439e+01,4.428506e-01,2.594995e-07,-7.239485e-06
1.913698001684217e-05,5.062115e+01,4.410519e-01,3.224759e-07,-7.325549e-06
1.921412287398493e-05,5.061789e+01,4.392522e-01,3.818797e-07,-7.413301e-06
1.929126573112770e-05,5.061462e+01,4.374515e-01,4.377111e-07,-7.502743e-06
1.929226573112770e-05,5.061457e+01,4.374280e-01,4.384297e-07,-7.503938e-06
1.938740858827044e-05,5.061050e+01,4.352020e-01,5.038790e-07,-7.617127e-06
1.948255144541318e-05,5.060637e+01,4.329543e-01,5.673139e-07,-7.739385e-06
1.957769430255592e-05,5.060218e+01,4.306849e-01,6.287346e-07,-7.870713e-06
1.967283715969867e-05,5.059793e+01,4.283939e-01,6.881408e-07,-8.011108e-06
1.976798001684141e-05,5.059362e+01,4.260812e-01,7.455328e-07,-8.160573e-06
1.986312287398416e-05,5.058925e+01,4.237468e-01,8.009104e-07,-8.319107e-06
1.995826573112690e-05,5.058482e+01,4.213908e-01,8.542737e-07,-8.486710e-06
1.999990000000000e-05,5.058286e+01,4.203447e-01,8.779516e-07,-8.566087e-06
2.000000000000000e-05,5.058285e+01,4.203421e-01,8.781283e-07,-8.566290e-06
2.000000039740933e-05,5.058285e+01,4.203425e-01,9.949085e-07,-8.578329e-06
2.000000119222798e-05,5.058285e+01,4.203433e-01,1.287814e-06,-8.613411e-06
2.000000278186529e-05,5.058285e+01,4.203459e-01,2.142386e-06,-8.744301e-06
2.000000596113991e-05,5.058285e+01,4.203533e-01,4.634074e-06,-9.226128e-06
2.000000976299917e-05,5.058285e+01,4.203662e-01,8.926078e-06,-1.025334e-05
2.000001490254184e-05,5.058285e+01,4.203914e-01,1.725743e-05,-1.264207e-05
2.000002189246005e-05,5.058285e+01,4.204425e-01,3.407011e-05,-1.838833e-05
2.000003550250613e-05,5.058285e+01,4.206028e-01,8.640539e-05,-3.952498e-05
2.000006272259828e-05,5.058285e+01,4.211308e-01,2.570858e-04,-1.169916e-04
2.000010000000000e-05,5.058286e+01,4.221250e-01,5.764948e-04,-2.693247e-04
2.000010372774017e-05,5.058286e+01,4.222611e-01,6.197589e-04,-2.916307e-04
2.000011118322052e-05,5.058286e+01,4.225368e-01,7.070914e-04,-3.375436e-04
2.000012609418121e-05,5.058286e+01,4.231004e-01,8.840337e-04,-4.333123e-04
2.000015591610258e-05,5.058287e+01,4.242632e-01,1.242377e-03,-6.317132e-04
2.000021555994533e-05,5.058289e+01,4.266742e-01,1.958434e-03,-1.032860e-03
2.000033484763084e-05,5.058293e+01,4.315817e-01,3.310262e-03,-1.795563e-03
2.000057342300184e-05,5.058303e+01,4.411080e-01,5.621930e-03,-3.107696e-03
2.000084710520782e-05,5.058316e+01,4.511364e-01,7.610475e-03,-4.241677e-03
2.000114268198050e-05,5.058331e+01,4.608071e-01,9.034035e-03,-5.055836e-03
2.000141343049055e-05,5.058346e+01,4.688232e-01,9.848690e-03,-5.522424e-03
2.000168501615494e-05,5.058360e+01,4.762962e-01,1.033942e-02,-5.803773e-03
2.000206901205796e-05,5.058381e+01,4.863475e-01,1.073275e-02,-6.029680e-03
2.000264180896342e-05,5.058412e+01,5.008419e-01,1.102685e-02,-6.199532e-03
2.000330195453035e-05,5.058447e+01,5.171797e-01,1.116057e-02,-6.278157e-03
2.000395378822964e-05,5.058481e+01,5.330879e-01,1.118650e-02,-6.295225e-03
2.000494043392539e-05,5.058531e+01,5.570433e-01,1.118037e-02,-6.294637e-03
2.000594043392539e-05,5.058582e+01,5.832883e-01,1.165630e-02,-6.559014e-03
2.000694043392539e-05,5.058643e+01,6.186667e-01,1.410078e-02,-7.917083e-03
2.000794043392539e-05,5.058729e+01,6.717481e-01,1.972060e-02,-1.105626e-02
2.000876846027595e-05,5.058828e+01,7.338815e-01,2.656420e-02,-1.489780e-02
2.000967556743828e-05,5.058972e+01,8.206084e-01,3.494119e-02,-1.961637e-02
2.001066590796022e-05,5.059162e+01,9.321571e-01,4.369336e-02,-2.455918e-02
2.001166590796021e-05,5.059380e+01,1.059632e+00,5.160705e-02,-2.903892e-02
2.001266590796021e-05,5.059617e+01,1.200203e+00,5.855360e-02,-3.297974e-02
2.001366590796021e-05,5.059866e+01,1.352307e+00,6.465825e-02,-3.645077e-02
2.001466590796021e-05,5.060122e+01,1.514482e+00,7.001336e-02,-3.950276e-02
2.001566590796021e-05,5.060381e+01,1.685334e+00,7.467795e-02,-4.216772e-02
2.001666590796021e-05,5.060637e+01,1.863560e+00,7.870154e-02,-4.447233e-02
2.001766590796021e-05,5.060889e+01,2.047974e+00,8.213446e-02,-4.644398e-02
2.001866590796021e-05,5.061134e+01,2.237502e+00,8.502747e-02,-4.811050e-02
2.001966590796021e-05,5.061372e+01,2.431178e+00,8.742967e-02,-4.949899e-02
2.002066590796020e-05,5.061601e+01,2.628131e+00,8.938730e-02,-5.063513e-02
2.002166590796020e-05,5.061820e+01,2.827578e+00,9.094344e-02,-5.154293e-02
2.002266590796020e-05,5.062030e+01,3.028819e+00,9.213793e-02,-5.224472e-02
2.002366590796020e-05,5.062229e+01,3.231226e+00,9.300749e-02,-5.276110e-02
2.002466590796020e-05,5.062419e+01,3.434239e+00,9.358580e-02,-5.311104e-02
2.002566590796020e-05,5.062598e+01,3.637360e+00,9.390368e-02,-5.331068e-02
2.002666590796020e-05,5.062768e+01,3.840143e+00,9.398930e-02,-5.330831e-02
2.002766590796020e-05,5.062913e+01,4.042060e+00,9.386898e-02,-5.073181e-02
2.002866590796019e-05,5.062876e+01,4.241298e+00,9.357337e-02,-2.031292e-02
2.002966590796019e-05,5.062205e+01,4.433690e+00,9.314881e-02,9.942375e-02
2.003047692527703e-05,5.060551e+01,4.579741e+00,9.274068e-02,3.135092e-01
2.003117135196475e-05,5.056881e+01,4.689426e+00,9.238135e-02,5.737922e-01
2.003197270888237e-05,5.045292e+01,4.775805e+00,9.213725e-02,7.789127e-01
2.003222261431946e-05,5.031150e+01,4.749817e+00,9.243017e-02,5.287979e-01
2.003231467345697e-05,5.018721e+01,4.702467e+00,9.278911e-02,3.292212e-01
2.003240729260451e-05,5.003195e+01,4.636944e+00,9.320685e-02,2.088690e-01
2.003243545995157e-05,4.999183e+01,4.620760e+00,9.327761e-02,1.725625e-01
2.003245363629807e-05,4.996936e+01,4.612051e+00,9.330098e-02,1.589254e-01
2.003246718465310e-05,4.995353e+01,4.605909e+00,9.331425e-02,1.573119e-01
2.003248090257818e-05,4.993822e+01,4.600158e+00,9.332275e-02,1.483699e-01
2.003249938112564e-05,4.991861e+01,4.592929e+00,9.332894e-02,1.413477e-01
2.003253056122691e-05,4.988798e+01,4.582027e+00,9.332746e-02,1.301923e-01
2.003259292142945e-05,4.983337e+01,4.563786e+00,9.329680e-02,1.130874e-01
2.003269396264013e-05,4.975732e+01,4.540938e+00,9.320865e-02,9.348035e-02
2.003282330782732e-05,4.967562e+01,4.520232e+00,9.307262e-02,7.748172e-02
2.003298655053760e-05,4.958912e+01,4.503309e+00,9.291732e-02,6.562372e-02
2.003320009718142e-05,4.949201e+01,4.490253e+00,9.278841e-02,5.707825e-02
2.003348784411573e-05,4.937580e+01,4.481197e+00,9.275010e-02,5.116642e-02
2.003388763368784e-05,4.922657e+01,4.475993e+00,9.286213e-02,4.724323e-02
2.003446006688077e-05,4.902138e+01,4.473849e+00,9.312395e-02,4.456799e-02
2.003534173614850e-05,4.870960e+01,4.473267e+00,9.346619e-02,4.222633e-02
2.003634173614850e-05,4.835651e+01,4.472946e+00,9.370260e-02,4.024758e-02
2.003734173614850e-05,4.800315e+01,4.472509e+00,9.384093e-02,3.858641e-02
2.003834173614850e-05,4.764965e+01,4.472116e+00,9.394743e-02,3.716277e-02
2.003934173614850e-05,4.729610e+01,4.471845e+00,9.404539e-02,3.593680e-02
2.004034173614850e-05,4.694250e+01,4.471674e+00,9.413639e-02,3.486849e-02
2.004134173614849e-05,4.658881e+01,4.471573e+00,9.421901e-02,3.392687e-02
2.004234173614849e-05,4.623504e+01,4.471522e+00,9.429309e-02,3.308871e-02
2.004334173614849e-05,4.588120e+01,4.471511e+00,9.435928e-02,3.233672e-02
2.004434173614849e-05,4.552729e+01,4.471532e+00,9.441845e-02,3.165751e-02
2.004534173614849e-05,4.517334e+01,4.471580e+00,9.447135e-02,3.104059e-02
2.004634173614849e-05,4.481934e+01,4.471650e+00,9.451865e-02,3.047747e-02
2.004734173614849e-05,4.446533e+01,4.471739e+00,9.456089e-02,2.996129e-02
2.004834173614849e-05,4.411131e+01,4.471845e+00,9.459862e-02,2.948634e-02
2.004934173614848e-05,4.375729e+01,4.471965e+00,9.463228e-02,2.904794e-02
2.005034173614848e-05,4.340327e+01,4.472100e+00,9.466228e-02,2.864210e-02
2.005134173614848e-05,4.304928e+01,4.472246e+00,9.468900e-02,2.826547e-02
2.005234173614848e-05,4.269532e+01,4.472404e+00,9.471276e-02,2.791517e-02
2.005334173614848e-05,4.234139e+01,4.472572e+00,9.473386e-02,2.758876e-02
2.005434173614848e-05,4.198752e+01,4.472750e+00,9.475258e-02,2.728407e-02
2.005534173614848e-05,4.163371e+01,4.472937e+00,9.476914e-02,2.699928e-02
2.005634173614848e-05,4.127995e+01,4.473133e+00,9.478378e-02,2.673274e-02
2.005734173614847e-05,4.092627e+01,4.473337e+00,9.479666e-02,2.648303e-02
2.005834173614847e-05,4.057267e+01,4.473550e+00,9.480797e-02,2.624886e-02
2.005934173614847e-05,4.021915e+01,4.473770e+00,9.481788e-02,2.602915e-02
2.006034173614847e-05,3.986572e+01,4.473999e+00,9.482650e-02,2.582285e-02
2.006134173614847e-05,3.951239e+01,4.474234e+00,9.483398e-02,2.562911e-02
2.006234173614847e-05,3.915916e+01,4.474477e+00,9.484042e-02,2.544709e-02
2.006334173614847e-05,3.880603e+01,4.474728e+00,9.484592e-02,2.527609e-02
2.006434173614847e-05,3.845301e+01,4.474985e+00,9.485058e-02,2.511544e-02
2.006534173614847e-05,3.810010e+01,4.475248e+00,9.485447e-02,2.496456e-02
2.006634173614846e-05,3.774732e+01,4.475519e+00,9.485766e-02,2.482288e-02
2.006734173614846e-05,3.739465e+01,4.475797e+00,9.486023e-02,2.468994e-02
2.006834173614846e-05,3.704212e+01,4.476081e+00,9.486223e-02,2.456528e-02
2.006934173614846e-05,3.668971e+01,4.476371e+00,9.486371e-02,2.444848e-02
2.007034173614846e-05,3.633744e+01,4.476668e+00,9.486473e-02,2.433916e-02
2.007134173614846e-05,3.598531e+01,4.476971e+00,9.486531e-02,2.423699e-02
2.007234173614846e-05,3.563333e+01,4.477280e+00,9.486552e-02,2.414163e-02
2.007334173614846e-05,3.528149e+01,4.477595e+00,9.486536e-02,2.405279e-02
2.007434173614845e-05,3.492980e+01,4.477917e+00,9.486488e-02,2.397019e-02
2.007534173614845e-05,3.457826e+01,4.478244e+00,9.486411e-02,2.389359e-02
2.007734173614845e-05,3.387567e+01,4.478916e+00,9.486178e-02,2.375743e-02
2.007934173614845e-05,3.317375e+01,4.479612e+00,9.485853e-02,2.364259e-02
2.008134173614845e-05,3.247252e+01,4.480330e+00,9.485449e-02,2.354760e-02
2.008334173614844e-05,3.177203e+01,4.481071e+00,9.484980e-02,2.347114e-02
2.008634173614844e-05,3.072273e+01,4.482223e+00,9.484170e-02,2.338875e-02
2.008934173614844e-05,2.967529e+01,4.483424e+00,9.483253e-02,2.334216e-02
2.009234173614843e-05,2.862984e+01,4.484673e+00,9.482247e-02,2.332854e-02
2.009477030757700e-05,2.778479e+01,4.485719e+00,9.481369e-02,2.334221e-02
2.009719887900557e-05,2.694152e+01,4.486796e+00,9.480452e-02,2.337248e-02
2.009962745043414e-05,2.610002e+01,4.487903e+00,9.479496e-02,2.341934e-02
2.010205602186271e-05,2.526029e+01,4.489042e+00,9.478502e-02,2.348280e-02
2.010448459329128e-05,2.442233e+01,4.490211e+00,9.477470e-02,2.356286e-02
2.010691316471985e-05,2.358615e+01,4.491411e+00,9.476399e-02,2.365951e-02
2.010934173614841e-05,2.275174e+01,4.492641e+00,9.475289e-02,2.377275e-02
2.011262745043412e-05,2.162498e+01,4.494359e+00,9.473739e-02,2.394961e-02
2.011591316471983e-05,2.050464e+01,4.496131e+00,9.472133e-02,2.414592e-02
2.011919887900554e-05,1.939071e+01,4.497956e+00,9.470473e-02,2.436170e-02
2.012248459329125e-05,1.828319e+01,4.499835e+00,9.468758e-02,2.459695e-02
2.012577030757696e-05,1.718208e+01,4.501768e+00,9.466988e-02,2.485166e-02
2.012905602186268e-05,1.608738e+01,4.503755e+00,9.465163e-02,2.512583e-02
2.013234173614839e-05,1.499910e+01,4.505796e+00,9.463283e-02,2.541947e-02
2.013405602186267e-05,1.443557e+01,4.506882e+00,9.462282e-02,2.557674e-02
2.013577030757695e-05,1.387601e+01,4.507970e+00,9.461274e-02,2.573515e-02
2.013748459329124e-05,1.332042e+01,4.509060e+00,9.460259e-02,2.589471e-02
2.013919887900552e-05,1.276880e+01,4.510151e+00,9.459238e-02,2.605541e-02
2.014091316471980e-05,1.222115e+01,4.511243e+00,9.458210e-02,2.621725e-02
2.014262745043409e-05,1.167747e+01,4.512338e+00,9.457176e-02,2.638024e-02
2.014434173614837e-05,1.113776e+01,4.513433e+00,9.456135e-02,2.654437e-02
2.014634173614837e-05,1.051659e+01,4.514677e+00,9.454937e-02,2.673078e-02
2.014834173614837e-05,9.904383e+00,4.515880e+00,9.453755e-02,2.691193e-02
2.014934173614836e-05,9.602072e+00,4.516459e+00,9.453175e-02,2.699964e-02
2.015034173614836e-05,9.302563e+00,4.517020e+00,9.452605e-02,2.708487e-02
2.015134173614836e-05,9.006087e+00,4.517557e+00,9.452048e-02,2.716713e-02
2.015234173614836e-05,8.712906e+00,4.518065e+00,9.451506e-02,2.724586e-02
2.015334173614836e-05,8.423308e+00,4.518539e+00,9.450984e-02,2.732044e-02
2.015434173614836e-05,8.137617e+00,4.518973e+00,9.450485e-02,2.739016e-02
2.015534173614836e-05,7.856194e+00,4.519360e+00,9.450014e-02,2.745425e-02
2.015634173614836e-05,7.579441e+00,4.519689e+00,9.449577e-02,2.751184e-02
2.015734173614836e-05,7.307809e+00,4.519950e+00,9.449179e-02,2.756200e-02
2.015834173614835e-05,7.041795e+00,4.520133e+00,9.448829e-02,2.760373e-02
2.015934173614835e-05,6.781952e+00,4.520225e+00,9.448533e-02,2.763601e-02
2.016034173614835e-05,6.528883e+00,4.520212e+00,9.448302e-02,2.765785e-02
2.016134173614835e-05,6.283241e+00,4.520081e+00,9.448144e-02,2.766837e-02
2.016334173614835e-05,5.817022e+00,4.519411e+00,9.448087e-02,2.765359e-02
2.016434173614835e-05,5.597855e+00,4.518856e+00,9.448204e-02,2.762881e-02
2.016534173614835e-05,5.388858e+00,4.518153e+00,9.448424e-02,2.759439e-02
2.016634173614834e-05,5.190553e+00,4.517316e+00,9.448747e-02,2.755339e-02
2.016734173614834e-05,5.003266e+00,4.516371e+00,9.449165e-02,2.751034e-02
2.016834173614834e-05,4.827063e+00,4.515359e+00,9.449661e-02,2.747107e-02
2.016934173614834e-05,4.661695e+00,4.514335e+00,9.450214e-02,2.744200e-02
2.017034173614834e-05,4.506590e+00,4.513353e+00,9.450799e-02,2.742914e-02
2.017134173614834e-05,4.360904e+00,4.512465e+00,9.451389e-02,2.743705e-02
2.017234173614834e-05,4.223602e+00,4.511707e+00,9.451957e-02,2.746812e-02
2.017334173614834e-05,4.093576e+00,4.511098e+00,9.452485e-02,2.752255e-02
2.017434173614833e-05,3.969740e+00,4.510639e+00,9.452960e-02,2.759882e-02
2.017534173614833e-05,3.851098e+00,4.510322e+00,9.453374e-02,2.769453e-02
2.017634173614833e-05,3.736777e+00,4.510131e+00,9.453724e-02,2.780696e-02
2.017734173614833e-05,3.626030e+00,4.510050e+00,9.454008e-02,2.793351e-02
2.017834173614833e-05,3.518233e+00,4.510065e+00,9.454231e-02,2.807185e-02
2.017934173614833e-05,3.412868e+00,4.510159e+00,9.454393e-02,2.821998e-02
2.018034173614833e-05,3.309506e+00,4.510322e+00,9.454500e-02,2.837619e-02
2.018134173614833e-05,3.207794e+00,4.510542e+00,9.454554e-02,2.853910e-02
2.018234173614833e-05,3.107444e+00,4.510812e+00,9.454559e-02,2.870755e-02
2.018334173614832e-05,3.008218e+00,4.511124e+00,9.454518e-02,2.888060e-02
2.018534173614832e-05,2.812393e+00,4.511851e+00,9.454311e-02,2.923755e-02
2.018662745043403e-05,2.688228e+00,4.512385e+00,9.454089e-02,2.947415e-02
2.018791316471975e-05,2.564558e+00,4.512951e+00,9.453821e-02,2.971299e-02
2.018919887900546e-05,2.441382e+00,4.513549e+00,9.453507e-02,2.995404e-02
2.019048459329117e-05,2.318701e+00,4.514178e+00,9.453145e-02,3.019733e-02
2.019177030757688e-05,2.196514e+00,4.514838e+00,9.452737e-02,3.044285e-02
2.019305602186260e-05,2.074822e+00,4.515531e+00,9.452283e-02,3.069060e-02
2.019434173614831e-05,1.953625e+00,4.516254e+00,9.451781e-02,3.094057e-02
2.019634173614831e-05,1.765142e+00,4.517429e+00,9.450937e-02,3.133012e-02
2.019834173614831e-05,1.577070e+00,4.518678e+00,9.450004e-02,3.172189e-02
2.020034173614830e-05,1.389327e+00,4.520008e+00,9.448983e-02,3.211546e-02
2.020234173614830e-05,1.201866e+00,4.521430e+00,9.447869e-02,3.251054e-02
2.020434173614830e-05,1.014667e+00,4.522964e+00,9.446657e-02,3.290689e-02
2.020634173614830e-05,8.277308e-01,4.524631e+00,9.445334e-02,3.330431e-02
2.020734173614830e-05,7.343681e-01,4.525524e+00,9.444626e-02,3.350335e-02
2.020834173614829e-05,6.410817e-01,4.526464e+00,9.443883e-02,3.370258e-02
2.020934173614829e-05,5.478784e-01,4.527456e+00,9.443101e-02,3.390196e-02
2.021034173614829e-05,4.547668e-01,4.528509e+00,9.442277e-02,3.410145e-02
2.021134173614829e-05,3.617577e-01,4.529631e+00,9.441406e-02,3.430101e-02
2.021234173614829e-05,2.708582e-01,4.532523e+00,9.439595e-02,3.442484e-02
2.021334173614829e-05,1.901335e-01,4.543924e+00,9.433734e-02,3.431868e-02
2.021434173614829e-05,1.296150e-01,4.572039e+00,9.420745e-02,3.403741e-02
2.021524323661451e-05,9.478197e-02,4.613476e+00,9.402631e-02,3.385767e-02
2.021603869160834e-05,7.617823e-02,4.659761e+00,9.381840e-02,3.383608e-02
2.021693009831134e-05,6.267262e-02,4.717333e+00,9.353478e-02,3.390346e-02
2.021779778670594e-05,5.354796e-02,4.776326e+00,9.321330e-02,3.401471e-02
2.021879778670594e-05,4.600946e-02,4.846333e+00,9.279963e-02,3.417230e-02
2.021979778670594e-05,4.038126e-02,4.917468e+00,9.235228e-02,3.434607e-02
2.022079778670594e-05,3.607181e-02,4.989225e+00,9.187701e-02,3.452964e-02
2.022179778670593e-05,3.266484e-02,5.061252e+00,9.137812e-02,3.471901e-02
2.022279778670593e-05,2.990383e-02,5.133327e+00,9.085868e-02,3.491208e-02
2.022379778670593e-05,2.762054e-02,5.205304e+00,9.032150e-02,3.510758e-02
2.022479778670593e-05,2.570074e-02,5.277082e+00,8.976896e-02,3.530474e-02
2.022579778670593e-05,2.406395e-02,5.348589e+00,8.920323e-02,3.550304e-02
2.022679778670593e-05,2.265190e-02,5.419773e+00,8.862620e-02,3.570216e-02
2.022779778670593e-05,2.142131e-02,5.490592e+00,8.803954e-02,3.590184e-02
2.022879778670593e-05,2.033940e-02,5.561019e+00,8.744475e-02,3.610193e-02
2.022979778670592e-05,1.938086e-02,5.631029e+00,8.684319e-02,3.630231e-02
2.023079778670592e-05,1.852583e-02,5.700604e+00,8.623602e-02,3.650289e-02
2.023179778670592e-05,1.775851e-02,5.769731e+00,8.562435e-02,3.670360e-02
2.023279778670592e-05,1.706617e-02,5.838398e+00,8.500913e-02,3.690439e-02
2.023379778670592e-05,1.643844e-02,5.906597e+00,8.439122e-02,3.710523e-02
2.023479778670592e-05,1.586678e-02,5.974321e+00,8.377140e-02,3.730608e-02
2.023579778670592e-05,1.534410e-02,6.041565e+00,8.315036e-02,3.750691e-02
2.023679778670592e-05,1.486446e-02,6.108325e+00,8.252873e-02,3.770772e-02
2.023779778670592e-05,1.442285e-02,6.174598e+00,8.190706e-02,3.790847e-02
2.023879778670591e-05,1.401499e-02,6.240383e+00,8.128583e-02,3.810916e-02
2.023979778670591e-05,1.363725e-02,6.305679e+00,8.066551e-02,3.830979e-02
2.024079778670591e-05,1.328649e-02,6.370484e+00,8.004648e-02,3.851033e-02
2.024179778670591e-05,1.295998e-02,6.434799e+00,7.942910e-02,3.871078e-02
2.024279778670591e-05,1.265537e-02,6.498625e+00,7.881368e-02,3.891115e-02
2.024379778670591e-05,1.237059e-02,6.561962e+00,7.820050e-02,3.911141e-02
2.024479778670591e-05,1.210384e-02,6.624811e+00,7.758982e-02,3.931157e-02
2.024579778670591e-05,1.185350e-02,6.687175e+00,7.698185e-02,3.951162e-02
2.024679778670590e-05,1.161817e-02,6.749054e+00,7.637679e-02,3.971156e-02
2.024779778670590e-05,1.139659e-02,6.810452e+00,7.577480e-02,3.991139e-02
2.024879778670590e-05,1.118765e-02,6.871368e+00,7.517605e-02,4.011110e-02
2.024979778670590e-05,1.099033e-02,6.931808e+00,7.458067e-02,4.031070e-02
2.025079778670590e-05,1.080376e-02,6.991771e+00,7.398876e-02,4.051018e-02
2.025179778670590e-05,1.062711e-02,7.051262e+00,7.340043e-02,4.070953e-02
2.025279778670590e-05,1.045965e-02,7.110283e+00,7.281578e-02,4.090877e-02
2.025379778670590e-05,1.030074e-02,7.168837e+00,7.223487e-02,4.110788e-02
2.025479778670590e-05,1.014978e-02,7.226926e+00,7.165777e-02,4.130686e-02
2.025579778670589e-05,1.000621e-02,7.284554e+00,7.108454e-02,4.150573e-02
2.025679778670589e-05,9.869557e-03,7.341723e+00,7.051522e-02,4.170446e-02
2.025779778670589e-05,9.739356e-03,7.398437e+00,6.994985e-02,4.190307e-02
2.025879778670589e-05,9.615199e-03,7.454698e+00,6.938846e-02,4.210155e-02
2.025979778670589e-05,9.496707e-03,7.510509e+00,6.883109e-02,4.229990e-02
2.026079778670589e-05,9.383535e-03,7.565875e+00,6.827774e-02,4.249813e-02
2.026179778670589e-05,9.275364e-03,7.620798e+00,6.772843e-02,4.269622e-02
2.026279778670589e-05,9.171898e-03,7.675280e+00,6.718317e-02,4.289419e-02
2.026379778670588e-05,9.072868e-03,7.729325e+00,6.664196e-02,4.309203e-02
2.026579778670588e-05,8.887126e-03,7.836118e+00,6.557172e-02,4.348731e-02
2.026779778670588e-05,8.716349e-03,7.941202e+00,6.451767e-02,4.388208e-02
2.026979778670588e-05,8.558988e-03,8.044602e+00,6.347975e-02,4.427632e-02
2.027279778670587e-05,8.345229e-03,8.196602e+00,6.195290e-02,4.486669e-02
2.027579778670587e-05,8.154879e-03,8.344954e+00,6.046164e-02,4.545589e-02
2.027822635813444e-05,8.018231e-03,8.462331e+00,5.928104e-02,4.593199e-02
2.028065492956301e-05,7.890877e-03,8.577524e+00,5.812221e-02,4.640731e-02
2.028308350099157e-05,7.772819e-03,8.690534e+00,5.698513e-02,4.688186e-02
2.028551207242015e-05,7.664056e-03,8.801360e+00,5.586983e-02,4.735563e-02
2.028794064384871e-05,7.564588e-03,8.910002e+00,5.477628e-02,4.782862e-02
2.029036921527728e-05,7.474416e-03,9.016461e+00,5.370450e-02,4.830084e-02
2.029279778670585e-05,7.393539e-03,9.120737e+00,5.265447e-02,4.877229e-02
2.029622635813442e-05,7.289962e-03,9.264376e+00,5.120808e-02,4.943653e-02
2.029965492956298e-05,7.195294e-03,9.404323e+00,4.979888e-02,5.009923e-02
2.030308350099155e-05,7.109535e-03,9.540578e+00,4.842686e-02,5.076041e-02
2.030651207242012e-05,7.032685e-03,9.673141e+00,4.709203e-02,5.142004e-02
2.030994064384869e-05,6.964743e-03,9.802011e+00,4.579439e-02,5.207814e-02
2.031336921527726e-05,6.905711e-03,9.927189e+00,4.453394e-02,5.273471e-02
2.031679778670582e-05,6.855587e-03,1.004868e+01,4.331068e-02,5.338974e-02
2.032151207242010e-05,6.795802e-03,1.021008e+01,4.168565e-02,5.428790e-02
2.032622635813438e-05,6.743754e-03,1.036594e+01,4.011662e-02,5.518320e-02
2.033094064384866e-05,6.699443e-03,1.051626e+01,3.860357e-02,5.607566e-02
2.033565492956294e-05,6.662869e-03,1.066104e+01,3.714652e-02,5.696525e-02
2.034036921527722e-05,6.634032e-03,1.080027e+01,3.574546e-02,5.785200e-02
2.034508350099150e-05,6.612932e-03,1.093397e+01,3.440038e-02,5.873588e-02
2.034979778670578e-05,6.599569e-03,1.106212e+01,3.311130e-02,5.961692e-02
2.035679778670577e-05,6.588740e-03,1.124302e+01,3.129203e-02,6.091986e-02
2.036379778670576e-05,6.585282e-03,1.141517e+01,2.956142e-02,6.221668e-02
2.037079778670576e-05,6.589194e-03,1.157855e+01,2.791947e-02,6.350737e-02
2.037779778670575e-05,6.600478e-03,1.173317e+01,2.636619e-02,6.479194e-02
2.038479778670574e-05,6.619131e-03,1.187903e+01,2.490157e-02,6.607038e-02
2.039179778670573e-05,6.645156e-03,1.201613e+01,2.352561e-02,6.734268e-02
2.039879778670572e-05,6.678551e-03,1.214446e+01,2.223832e-02,6.860887e-02
2.040965492956285e-05,6.739029e-03,1.232848e+01,2.039395e-02,7.056066e-02
2.042051207241998e-05,6.806196e-03,1.249978e+01,1.867834e-02,7.249832e-02
2.043136921527711e-05,6.880053e-03,1.265838e+01,1.709149e-02,7.442185e-02
2.044222635813424e-05,6.960600e-03,1.280426e+01,1.563340e-02,7.633124e-02
2.045308350099137e-05,7.047837e-03,1.293744e+01,1.430406e-02,7.822650e-02
2.046394064384850e-05,7.141763e-03,1.305791e+01,1.310349e-02,8.010762e-02
2.047479778670563e-05,7.242379e-03,1.316567e+01,1.203168e-02,8.197460e-02
2.048594064384848e-05,7.348186e-03,1.326776e+01,1.101790e-02,8.387639e-02
2.049708350099132e-05,7.456417e-03,1.336272e+01,1.007636e-02,8.576405e-02
